time,open,high,low,close,volume
1785968100000,1911.7,1913.43,1909.5,1912.12,1001.1953
1785969000000,1912.11,1912.86,1909.22,1909.41,855.9314
1785969900000,1909.41,1911.52,1906.59,1906.86,1097.8519
1785970800000,1906.85,1910.51,1904.34,1909.4,1441.5698
1785971700000,1909.4,1912.31,1908.4,1910.06,621.779
1785972600000,1910.06,1911.44,1909.22,1910.52,645.2321
1785973500000,1910.52,1910.78,1908.08,1908.9,904.7893
1785974400000,1908.91,1911.94,1907.29,1910.5,2066.0981
1785975300000,1910.5,1914.02,1909.54,1911.67,1032.477
1785976200000,1911.67,1912.46,1909.35,1909.36,727.3415
1785977100000,1909.36,1912.25,1908.6,1910.4,1050.6759
1785978000000,1910.4,1911.21,1908.18,1909.37,1458.2971
1785978900000,1909.37,1910.35,1905.01,1905.01,1349.6569
1785979800000,1905.01,1908.87,1903.36,1906.28,1530.9354
1785980700000,1906.28,1909.82,1906.2,1906.75,1298.6901
1785981600000,1906.74,1910.82,1903.34,1903.77,1950.3567
1785982500000,1903.77,1905.74,1895.34,1898.56,4663.0803
1785983400000,1898.56,1900.47,1895.1,1900.43,1763.4182
1785984300000,1900.44,1901.54,1898.18,1899.21,1254.2956
1785985200000,1899.21,1899.33,1896.69,1898.11,849.1695
1785986100000,1898.11,1898.16,1895.37,1896.93,1352.3437
1785987000000,1896.93,1899.04,1895.95,1897.39,1164.73
1785987900000,1897.4,1899.7,1896.25,1899.03,1509.1997
1785988800000,1899.04,1900,1895.73,1899.74,1406.7544
1785989700000,1899.74,1906.54,1899.73,1906.19,3272.1855
1785990600000,1906.2,1908.05,1904.78,1905.62,1246.1649
1785991500000,1905.63,1908.05,1904.67,1907.7,845.0731
1785992400000,1907.7,1917.7,1907.29,1914.93,3387.1795
1785993300000,1914.93,1918.7,1911.28,1911.77,2401.7903
1785994200000,1911.77,1913.5,1910.62,1913.04,1029.9722
1785995100000,1913.04,1914.34,1911.32,1914.34,1590.6731
1785996000000,1914.35,1914.77,1909.95,1910.29,1150.9218
1785996900000,1910.28,1914.15,1909.6,1913.2,939.8094
1785997800000,1913.2,1914.23,1911.95,1913.79,632.2526
1785998700000,1913.78,1914.35,1912.65,1913.66,651.436
1785999600000,1913.67,1914.58,1911.73,1914.58,1064.8823
1786000500000,1914.58,1915.33,1912.65,1912.66,1109
1786001400000,1912.65,1912.72,1907.65,1908.61,1850.3396
1786002300000,1908.61,1911.4,1908.02,1909.33,2319.8102
1786003200000,1909.33,1911.24,1908.41,1909.73,2144.4187
1786004100000,1909.73,1913.77,1909.05,1913.59,1674.2694
1786005000000,1913.58,1914.82,1911.7,1913.38,1639.8481
1786005900000,1913.38,1920.51,1913.38,1916.26,3630.9877
1786006800000,1916.26,1917.03,1905.9,1907.54,4559.7688
1786007700000,1907.54,1911.63,1906.61,1908.77,2851.5147
1786008600000,1908.76,1908.99,1906.36,1906.37,955.7768
1786009500000,1906.36,1908.5,1904.83,1907.67,1425.2808
1786010400000,1907.67,1907.67,1902.88,1903.01,1692.7613
1786011300000,1903.01,1906.26,1901.62,1905.42,1338.3017
1786012200000,1905.42,1905.76,1903.87,1904.3,964.9675
1786013100000,1904.29,1904.91,1901.62,1902.58,1169.3977
1786014000000,1902.59,1902.95,1897,1902.33,2533.5021
1786014900000,1902.34,1907,1902.33,1905.38,1252.6519
1786015800000,1905.38,1909.2,1905.38,1908.88,1064.4617
1786016700000,1908.87,1908.88,1905.84,1907.77,1069.8231
1786017600000,1907.77,1908.02,1901.29,1901.72,1845.0936
1786018500000,1901.72,1906.14,1901.42,1904.81,963.0037
1786019400000,1904.8,1906.26,1903.1,1903.89,1155.0826
1786020300000,1903.89,1904.69,1899.02,1899.09,1888.0307
1786021200000,1899.1,1900.56,1892.38,1896.25,4664.5576
1786022100000,1896.26,1898.01,1894.75,1897.71,2381.537
1786023000000,1897.71,1908.06,1893.34,1906.75,5995.9655
1786023900000,1906.74,1911.11,1905.1,1907.43,3497.5928
1786024800000,1907.44,1911.84,1905.15,1908.26,3253.0366
1786025700000,1908.25,1912.83,1892.04,1906.86,6066.251
1786026600000,1906.86,1918.72,1903.28,1915.44,6839.5064
1786027500000,1915.45,1916.19,1910.6,1915.01,2636.3252
1786028400000,1915.01,1919.68,1912.81,1915.15,2903.9512
1786029300000,1915.16,1917.69,1912.5,1917.25,3195.0287
1786030200000,1917.25,1919.44,1912.96,1913.45,3036.5037
1786031100000,1913.44,1918.78,1910.38,1910.69,2667.191
1786032000000,1910.7,1911.8,1908.46,1909.88,2279.572
1786032900000,1909.88,1913.63,1909.26,1911.64,1940.4717
